season,date,team1id,team1home,team1pts,team1fgm,team1fga,team13ptm,team13pta,team1ftm,team1fta,team1oreb,team1dreb,team1ast,team1stl,team1blk,team1to,team1pf,team2id,team2home,team2pts,team2fgm,team2fga,team23ptm,team23pta,team2ftm,team2fta,team2oreb,team2dreb,team2ast,team2stl,team2blk,team2to,team2pf,team1_games_played,team1_wins,team1_losses,team1_win_pct,team1_days_since_last_game,team1_opp_win_pct_mean,team1_opp_win_pct_weighted,team1_pts_for_pg,team1_pts_against_pg,team1_fgm_pg,team1_fga_pg,team1_tpm_pg,team1_tpa_pg,team1_ftm_pg,team1_fta_pg,team1_oreb_pg,team1_dreb_pg,team1_ast_pg,team1_stl_pg,team1_blk_pg,team1_to_pg,team1_pf_pg,team1_poss_pg,team1_opp_poss_pg,team1_off_eff,team1_def_eff,team1_efg_pct,team1_tov_rate,team1_oreb_rate,team1_ft_rate,team1_weighted_pts_for_pg,team1_weighted_pts_against_pg,team1_weighted_poss_pg,team1_weighted_opp_poss_pg,team1_weighted_off_eff,team1_weighted_def_eff,team1_weighted_efg_pct,team1_weighted_tov_rate,team1_weighted_oreb_rate,team1_weighted_ft_rate,team1_weighted_win_pct,team2_games_played,team2_wins,team2_losses,team2_win_pct,team2_days_since_last_game,team2_opp_win_pct_mean,team2_opp_win_pct_weighted,team2_pts_for_pg,team2_pts_against_pg,team2_fgm_pg,team2_fga_pg,team2_tpm_pg,team2_tpa_pg,team2_ftm_pg,team2_fta_pg,team2_oreb_pg,team2_dreb_pg,team2_ast_pg,team2_stl_pg,team2_blk_pg,team2_to_pg,team2_pf_pg,team2_poss_pg,team2_opp_poss_pg,team2_off_eff,team2_def_eff,team2_efg_pct,team2_tov_rate,team2_oreb_rate,team2_ft_rate,team2_weighted_pts_for_pg,team2_weighted_pts_against_pg,team2_weighted_poss_pg,team2_weighted_opp_poss_pg,team2_weighted_off_eff,team2_weighted_def_eff,team2_weighted_efg_pct,team2_weighted_tov_rate,team2_weighted_oreb_rate,team2_weighted_ft_rate,team2_weighted_win_pct,diff_games_played,sum_games_played,diff_wins,sum_wins,diff_losses,sum_losses,diff_win_pct,sum_win_pct,diff_days_since_last_game,sum_days_since_last_game,diff_opp_win_pct_mean,sum_opp_win_pct_mean,diff_opp_win_pct_weighted,sum_opp_win_pct_weighted,diff_pts_for_pg,sum_pts_for_pg,diff_pts_against_pg,sum_pts_against_pg,diff_fgm_pg,sum_fgm_pg,diff_fga_pg,sum_fga_pg,diff_tpm_pg,sum_tpm_pg,diff_tpa_pg,sum_tpa_pg,diff_ftm_pg,sum_ftm_pg,diff_fta_pg,sum_fta_pg,diff_oreb_pg,sum_oreb_pg,diff_dreb_pg,sum_dreb_pg,diff_ast_pg,sum_ast_pg,diff_stl_pg,sum_stl_pg,diff_blk_pg,sum_blk_pg,diff_to_pg,sum_to_pg,diff_pf_pg,sum_pf_pg,diff_poss_pg,sum_poss_pg,diff_opp_poss_pg,sum_opp_poss_pg,diff_off_eff,sum_off_eff,diff_def_eff,sum_def_eff,diff_efg_pct,sum_efg_pct,diff_tov_rate,sum_tov_rate,diff_oreb_rate,sum_oreb_rate,diff_ft_rate,sum_ft_rate,diff_weighted_pts_for_pg,sum_weighted_pts_for_pg,diff_weighted_pts_against_pg,sum_weighted_pts_against_pg,diff_weighted_poss_pg,sum_weighted_poss_pg,diff_weighted_opp_poss_pg,sum_weighted_opp_poss_pg,diff_weighted_off_eff,sum_weighted_off_eff,diff_weighted_def_eff,sum_weighted_def_eff,diff_weighted_efg_pct,sum_weighted_efg_pct,diff_weighted_tov_rate,sum_weighted_tov_rate,diff_weighted_oreb_rate,sum_weighted_oreb_rate,diff_weighted_ft_rate,sum_weighted_ft_rate,diff_weighted_win_pct,sum_weighted_win_pct,home_indicator,pred_team1pts,pred_team2pts,team1_diff,team2_diff,spread_diff,score
2016,2015-11-22,2084,False,86.0,26,64,10,24,24,32,21,19,15,5,3,10,18,2448,False,68.0,25,56,5,13,13,20,16,22,9,3,3,16,27,-1.1995975,-1.1032283,-0.8339901,-0.74312055,-0.3220307,1.2404675,1.2256908,0.56443524,0.36985123,0.53747857,1.2781754,0.07880622,0.44748312,0.6621552,0.54359925,2.0969596,0.47642803,-0.37710738,0.79467034,0.780678,-0.84613454,1.3509436,0.50530016,0.430277,0.2941211,0.16473316,-0.40696588,-1.0436723,0.8530053,-0.22323965,0.5604006,0.38088372,0.5134518,0.43871585,0.2823223,0.16732341,-0.41827264,-1.0358524,0.85357016,-0.22068496,-0.7520163,-1.1368808,-1.187946,-0.6422524,-1.7266376,-0.2508383,-0.4096902,-0.43176925,-0.26748747,1.4299434,-0.20187147,0.46066782,-1.3408635,-0.096581705,0.16285013,0.46714717,0.2226197,0.15950583,-0.64695686,0.13080502,-0.537652,0.48855287,1.1823505,0.5346483,0.47149864,-0.4755456,1.2338885,-0.5407506,0.27058718,-0.2702294,0.2770701,-0.25161663,1.4336755,0.5458203,0.48166102,-0.46878147,1.2252839,-0.530612,0.2807146,-0.25610548,0.27980953,-1.7200028,-0.10779654,-1.1795013,0.16736884,-1.2201278,-0.23403141,-0.8052844,0.8647898,-1.5528519,0.017478915,-0.34223312,1.6980894,0.44419742,1.7372117,0.42040548,0.80633104,0.12202509,-1.225434,1.1163145,0.70127165,0.15191686,0.6204384,0.9391868,1.2972406,-0.81755143,0.46658996,0.18578844,0.39893132,0.47778887,0.007778949,0.6022884,1.5120342,1.3243608,0.25532198,0.34762138,0.31497198,-0.61877716,0.51727897,0.55376256,1.078804,0.15097152,-1.1842673,-0.13313967,-0.084555216,1.4824458,-0.1590193,0.5934719,-0.15436196,0.5154459,0.82772297,-0.15036161,-1.2354641,0.873584,0.24552245,-0.54569167,-1.1617131,-0.3782069,1.0198867,0.29010838,-0.44918078,0.051213615,0.783738,0.12995234,-1.2200851,1.124368,-0.16424769,0.60484993,-0.1582103,0.52629566,0.80813086,-0.15222837,-1.2253091,0.8688048,0.2234354,-0.5451968,-1.1636105,-0.36780336,1.004334,0.29975054,-0.4491547,0.054420236,0.84296715,-1.5622879,-3.1135142,86.010216,67.736275,0.010215759,-0.26372528,0.27394104,0.21962017
2011,2011-01-09,2250,True,74.0,23,55,9,25,19,24,12,16,11,10,3,9,14,2501,False,61.0,24,46,7,12,6,8,7,24,9,2,4,20,18,0.027619451,0.25686044,-0.24712524,0.420582,0.88888764,1.1285409,1.081317,0.34238973,-0.0034517979,0.3109166,0.0125666065,-0.29398513,-0.60013384,0.62220997,0.3150827,-0.1568645,0.60549885,0.6173829,0.030939087,-0.04671254,0.57525575,0.19931813,0.24670573,0.2542616,0.31482524,-0.052233823,0.43168855,0.5465265,0.22300644,0.43401113,0.35401598,-0.035543893,0.26014218,0.27114245,0.313695,-0.10050639,0.43045306,0.5587312,0.19981991,0.48718244,0.5077294,0.056882933,0.6335885,-0.6422524,1.1083014,0.84406865,0.63971424,0.60495776,0.36328742,0.24053319,0.28458118,0.041140128,0.89391387,0.10964566,0.22321105,0.021217087,0.035436336,0.20756783,0.28365263,-0.46122834,-0.29838455,-0.1975674,-0.26287892,-0.01673474,0.028308704,0.68454754,0.50421584,0.6483851,0.035955854,0.5083328,0.19060715,0.38396382,0.25368437,-0.013766782,0.031628385,0.7040639,0.51503605,0.66192573,0.009175869,0.5196561,0.23112014,1.1474999,-0.10779654,0.042878482,-0.56596506,0.47660264,0.49634477,-0.48595038,-0.601293,0.9622921,-0.19640659,1.0519589,0.45463854,0.99777997,0.45126912,0.94626844,-0.092473194,0.40519142,-0.26179805,0.15423284,-0.031038456,0.3411244,-0.034992106,0.032558985,-1.0632278,0.40613702,-0.6065104,-0.2619576,0.3083306,0.49388564,0.2445973,0.18960789,-0.16224203,-0.06538943,0.31918526,0.44484872,0.2490348,0.52059746,0.43163496,-0.28302747,0.20689945,-0.2183693,0.670184,0.17840222,0.43489918,-0.065370075,0.23920064,0.11247678,0.19481508,0.1448918,-0.5031491,0.5871477,-0.60993224,0.29679206,-0.34613508,0.62589836,0.4253689,0.31255823,-0.32430753,0.44195867,0.18230551,0.36694813,-0.10476931,0.42443463,-0.30315518,0.14636676,0.24760132,0.12112809,0.20593973,0.15548863,-0.526773,0.5990277,-0.66548234,0.27920678,-0.3625881,0.63401014,0.46252218,0.3019672,-0.3552549,0.43684712,0.18820937,0.42309862,-0.55749977,1.0459799,0.32117662,74.30742,61.206387,0.30741882,0.20638657,0.10103226,0.22159216
2016,2015-11-25,96,True,82.0,33,64,3,15,13,26,18,27,15,12,5,12,18,104,False,62.0,20,54,8,24,14,18,8,19,9,6,2,17,22,-1.0880324,-0.593195,-1.2252333,1.7633158,-0.019301113,-0.5503544,-0.560087,0.64062726,-0.2513003,0.77820045,0.29456672,-1.1492126,-0.7797253,0.9218007,0.9577852,1.1109116,0.505573,0.11692972,-0.03360156,1.7810686,0.09381715,0.2872894,0.19767489,0.2093485,0.6754989,-0.2681744,0.43046457,0.097139746,1.5506419,0.81526524,0.6482376,-0.25248662,0.20615683,0.2177388,0.67457443,-0.27683383,0.42931548,0.094339155,1.5456653,0.8341422,1.769853,-1.0283568,-0.8567579,-0.83675617,0.07741453,-0.2508383,-1.4628723,-1.4724133,0.55002993,0.6074789,0.5794515,0.36385375,2.05541,1.3470092,-0.47093976,-0.1821271,-0.81657165,0.42384642,0.95235395,-0.5485776,-0.27595314,-0.43074107,0.635507,0.33633107,0.37364626,0.49813452,0.52411354,0.745158,-0.48526704,-0.87132907,-0.25908187,0.55552065,0.6040118,0.34192073,0.3801964,0.4977438,0.51369286,0.7464364,-0.4794238,-0.8688033,-0.2564142,0.095742136,-0.10779654,-1.0683758,0.41181353,-0.7736198,-0.47749013,-1.1246184,1.3779187,1.1263231,0.23136443,-0.1873229,1.0176247,-1.1614397,1.0375379,-1.1666008,-0.029491125,0.6764031,-0.86682636,0.2656029,0.06684448,0.769995,-0.14624268,0.3806217,-2.833579,0.6615975,-1.9541246,0.43453622,1.2167238,0.21863002,0.9807938,0.41874808,1.682506,0.097373866,-0.007645531,0.5291128,-0.8389253,0.66921157,0.45732823,-0.37811738,1.6805412,0.9464746,0.50892735,-0.23115277,-0.41087902,0.56475157,-0.20727229,0.31333363,-0.23992872,0.34281287,0.050124146,0.6514254,-0.82198036,0.20082504,-0.45815563,0.6861723,0.581986,-0.2613517,2.2419522,0.28702757,0.9271632,0.294516,-0.028808566,0.6841391,-0.8640981,0.2627453,-0.20584548,0.32122415,-0.2396456,0.35127497,0.04924596,0.650834,-0.819246,0.1895973,-0.46038604,0.6866361,0.5726334,-0.25922856,2.2312317,0.28655604,0.9394358,0.3070635,1.3551632,1.1485767,0.32117662,81.89576,62.20918,-0.10424042,0.20917892,-0.31341934,0.2257237
2005,2005-02-05,2287,True,69.0,22,52,6,20,19,25,10,23,14,5,2,13,12,71,False,62.0,26,60,3,17,7,13,12,23,14,6,3,13,19,0.47388017,0.76689374,-0.051503617,0.5100977,-0.3220307,0.5137895,0.6183759,-0.13653131,-0.14777504,-0.076126724,-0.24133015,-0.07469599,-0.27088273,-0.2832196,-0.018170482,-0.3595111,-0.057897985,0.38640454,0.29268748,-0.2021617,0.20844549,-0.5399972,-0.07620659,-0.057847552,0.11994139,0.08921123,0.36240673,0.45813215,-0.08802773,0.30792442,-0.09986047,-0.102967486,-0.0712179,-0.05265492,0.15585035,0.13308464,0.3807808,0.42217168,-0.0459402,0.248041,0.5437362,0.27393088,0.3024004,0.13576281,0.30292106,-0.46981972,0.8333552,0.9432141,0.2512419,0.34808624,0.2733362,0.299311,-0.13158433,-0.33503187,0.30809364,0.22054774,0.5727821,0.33373034,0.32335666,0.57240385,1.1764754,0.89191663,0.5899367,0.38690478,0.34081808,0.1505161,0.29460377,0.20063902,0.7996476,0.5846759,0.1737146,0.25113782,0.38295057,0.3894634,0.33772847,0.14779268,0.33272752,0.1907501,0.7507653,0.52090883,0.15913178,0.12072849,0.67167896,0.37625477,0.65625817,0.56590426,-0.23403141,0.046273027,0.15923743,0.50437194,0.23136443,-0.49714336,-0.37678608,0.7721364,-0.3970104,0.8897212,-0.40147787,0.08803038,-0.49989682,0.15025996,-0.36562335,0.13290843,-0.55071205,0.06878517,0.059571464,-0.12764962,0.09849155,-0.36560223,-0.52873427,0.037406445,-0.22746643,0.13080293,-0.83550394,0.16797446,-0.41743612,0.17999393,0.0120739415,0.4184253,-0.27207312,0.5463667,-1.1311469,0.617777,-0.723342,0.693847,-1.0531671,0.097681545,-0.5093183,0.20888749,-0.44113523,0.18858597,-0.06333745,0.15456916,-0.2511407,0.23368986,0.10325821,0.30919173,-0.43598008,0.7580035,-0.67354226,0.32214317,0.092882544,0.28496072,-0.36760202,0.10692845,-0.4994328,0.19575857,-0.50729793,0.21305163,-0.432543,0.1892432,-0.026767742,0.1709326,-0.25555465,0.28004023,0.13123754,0.31232125,-0.41533443,0.7079141,-0.5705922,0.30468684,0.056584705,0.24194823,0.3391874,0.41128033,0.32117662,69.23527,61.924767,0.23526764,-0.07523346,0.3105011,0.22907193
2010,2010-02-27,2433,True,71.0,21,59,6,19,23,27,15,22,12,8,7,20,28,249,False,74.0,20,47,7,14,27,40,12,24,13,6,4,22,25,1.5895319,0.59688264,2.1003342,-0.51933163,0.5861581,0.018873837,-0.029926127,-0.064693,0.3683217,-0.368769,-0.18803114,-0.14596511,-0.22170891,0.8618825,0.65785736,0.3102109,-0.35628805,-0.9224731,0.20842592,-0.43032098,0.8012371,0.4232453,0.0898061,0.071041435,0.03662084,0.5152966,-0.010451732,0.9293419,0.5916139,0.9719543,-0.103883214,0.3155036,0.043199066,0.01779573,0.03884061,0.5148731,-0.051719733,0.86265934,0.6089472,0.9403436,-0.5176938,1.4676946,1.9583408,0.3302666,0.81239873,-0.6888011,0.13998592,0.06388712,0.44812852,0.27708712,0.20239516,0.03994477,-0.22783107,-0.21688078,1.4069563,1.2440563,0.08205275,0.49059907,-0.014167375,-0.7750384,-0.21198225,0.33846417,0.08191229,0.29682046,0.30991864,0.4347826,0.25204223,0.383194,0.32668042,0.31246954,1.4595536,0.4491342,0.24765855,0.28694725,0.30086368,0.4455415,0.23036593,0.40262374,0.32119137,0.30769014,1.5230271,0.89936036,0.2819412,1.5430717,-2.0326328,1.3696187,2.2005558,1.3236092,-1.1184945,0.19985099,1.0869064,-0.1873229,-0.1316182,0.09249704,-0.10092512,0.020869305,-0.55441296,0.24908066,0.014020976,0.36785513,-0.5506644,-0.063919775,-0.21216874,-0.069537185,0.08947753,-0.2305876,0.025109481,-0.26235232,-0.6135734,1.3867233,-0.643567,1.162662,0.1773487,0.22767732,-0.858324,0.12387811,-0.77604073,-0.51773536,0.8498631,-0.38340014,-0.17720269,-0.40514404,0.31810686,0.64921564,0.268654,0.2770226,-0.25844538,0.23426819,-0.29067397,0.2331644,-0.47187546,0.2908983,0.17095567,0.42093447,-0.4487232,0.23583898,0.4498283,0.7026475,0.19713773,0.517311,-0.5701857,1.4823829,-0.5900004,0.22970587,0.0009227477,0.32178882,-0.2884757,0.20474988,-0.32756907,0.20087416,-0.48203433,0.29890534,0.19530885,0.40665686,-0.50843763,0.22734569,0.3984327,0.6642475,0.21700257,0.52408427,-0.65594405,1.5058694,-1.1798824,0.25726494,0.32117662,70.99133,74.28203,-0.008666992,0.2820282,-0.2906952,0.23389363
2025,2025-01-25,2623,True,62.0,24,48,8,20,6,12,10,19,10,3,5,17,21,2181,False,69.0,22,51,6,16,19,24,11,17,11,11,5,9,15,0.6970105,-0.08316175,1.3178477,-0.6804597,-0.3220307,0.42112246,0.4009831,0.07680634,0.43946323,0.013554159,0.06664099,0.43953675,0.31578267,0.035012282,0.12655658,0.021068912,-0.23762599,-0.2333876,0.50854003,-0.9041902,-0.12626913,0.040969405,0.042775944,0.06776918,0.23483811,0.5946704,0.21728855,-0.0060324115,0.13665386,0.2019534,0.01752311,0.44042727,-0.004847988,0.018044418,0.21827123,0.6493045,0.23283799,0.02889205,0.08961787,0.14449616,-0.8248257,0.49097884,1.4615586,-0.83675617,1.4805663,-0.46981972,0.8327737,0.7944726,0.23879239,-0.2880935,0.16352352,-0.15607387,0.23720297,0.16979533,0.39758703,0.33396265,-0.018352095,-0.30509245,0.2762224,1.0366489,-0.46786565,-0.29941344,-0.29615235,-0.14641511,-0.14491585,0.6984501,0.09205278,0.65041184,0.038320288,0.74354225,0.7164937,0.21951234,-0.27595222,-0.16150299,-0.16453996,0.6947661,0.12703332,0.6448899,0.028943934,0.7479942,0.63817155,1.4344321,0.67167896,0.5985056,-2.2770777,0.74450743,2.6874733,0.2591624,-1.8205854,0.5266982,0.23136443,-0.49714336,-0.47005585,0.7206664,-0.4579919,0.6836522,-0.19481857,0.19001499,0.68259984,0.037652265,-0.16577888,0.1102212,0.23448198,-0.06577335,0.14313366,0.40550593,0.09890738,0.28418228,-0.3476516,0.27421758,-0.21485333,0.2841519,0.034612257,-6.0178936e-06,0.11945531,-0.31532672,-0.47224233,0.046683695,-0.5098782,0.97680676,-0.3539032,-0.86550456,0.19662704,-0.26300713,0.3370757,-0.17071979,0.20517421,-0.07209083,0.22614211,-0.05865136,-0.59391487,0.555695,0.41968423,0.35837835,-0.5455651,0.5189433,-0.0445716,0.021505969,-0.6397018,0.5440247,-0.509996,0.5723513,-0.2267278,0.14744066,0.67035204,0.046022438,0.17971736,-0.10551806,0.20394076,-0.09599516,-0.6048176,0.54528594,0.42944536,0.40815166,-0.5245282,0.5235171,-0.005355381,0.033976752,-0.6838193,0.52168196,-0.48327708,0.4900395,-1.881145,0.41085747,0.32117662,61.704975,68.72006,-0.29502487,-0.27993774,-0.015087128,0.23496981
2017,2017-01-14,2382,True,68.0,25,51,2,17,16,17,7,22,11,8,2,13,13,236,False,70.0,24,54,8,23,14,19,10,20,11,8,5,13,19,-0.08394573,-0.25317284,0.14411801,-0.26111358,-0.6247603,0.330164,0.32878646,0.2643557,0.30229923,0.3109166,0.34309486,1.1887466,1.0230967,-0.45631647,-0.7000576,0.78755164,0.3105252,0.4174979,-1.2673213,-1.0499961,-0.36645925,0.2313076,-0.10010096,-0.078668244,0.5918561,0.60586965,0.34895533,-0.14821422,0.8726642,-0.7744801,0.25716007,0.31749406,-0.099156745,-0.07144752,0.58316654,0.614338,0.33918694,-0.14807415,0.8692596,-0.82268,-0.28147924,0.056882933,0.46799445,-0.44774857,0.8505798,-0.46981972,0.06949774,0.07036617,0.6585186,0.20799597,0.5744536,0.2163276,0.39402944,0.33060348,0.8570011,0.6419516,0.016072335,0.10457815,-0.18443836,0.84900975,1.5858473,0.09188957,0.24490453,0.30293813,0.2893854,0.6425067,0.20083964,0.6451167,0.0699503,0.24806763,0.65777755,0.66034067,0.18413578,0.29233104,0.27374566,0.65540093,0.1909578,0.65050906,0.039180975,0.24126971,0.6894785,0.89898723,-0.4975343,-0.012684232,-1.0548544,0.11939623,0.7398035,-0.16661634,-0.9396199,0.38187414,0.017478915,-0.6520536,0.25970477,0.22291896,0.2617875,0.221436,-0.48974365,0.55105597,0.032411184,0.28932,-0.34643924,0.5240252,0.062526315,0.31114474,0.61460376,0.9374371,0.53295577,0.779503,-1.193737,0.29106584,-1.2064104,0.019133829,0.6315757,0.4537201,0.16573931,0.22695951,0.53941137,0.113133825,-1.7582163,-0.19232649,-2.1594293,0.34329104,-0.3928692,-0.13583224,-0.057916638,0.28140822,-0.43485975,0.14336987,-0.4009648,0.14538623,-0.19589783,0.69991153,0.30783644,0.4337244,-0.41845006,0.5820776,-0.19744502,-0.033391096,0.50802976,0.6284736,-1.2708154,-0.016446268,-0.49754676,0.54882544,0.07097555,0.2816088,-0.42151895,0.13709344,-0.3762785,0.13903497,-0.21924174,0.7038081,0.32704228,0.43148553,-0.4333152,0.58074594,-0.16536343,-0.05318802,0.5113926,0.6228906,-1.3397199,-0.02343371,-0.98790365,0.40214777,0.32117662,68.1136,69.78496,0.113601685,-0.21504211,0.3286438,0.23604746
2006,2005-12-21,2571,True,70.0,22,49,8,17,18,33,10,25,11,5,5,23,24,2363,False,73.0,24,60,3,15,22,32,16,23,7,8,3,17,26,-0.53020644,-0.7632061,-0.051503617,-0.74312055,1.1916173,0.6037308,0.6444622,-0.21441653,0.6768573,-0.25548816,0.41893107,-0.12586348,-0.23097368,-0.05686216,0.16273834,1.543389,-0.16476345,-0.37710738,0.69427365,-0.34256744,2.0272138,0.1815462,0.55306566,0.5663041,-0.508742,0.34007943,-0.45064464,1.6740681,0.9279204,-0.021705424,-0.19891909,0.6764834,0.5587117,0.5693303,-0.4985557,0.33608177,-0.43697536,1.6761236,0.943876,-0.0438809,-0.7207535,-0.7027849,-0.69116384,-0.44774857,-0.1803072,-0.46981972,0.655528,0.6926578,0.4273134,0.46106198,0.2046164,0.35924345,0.4822442,0.043358278,0.9475422,1.1663654,0.5969869,-0.0808036,0.09975954,0.15021607,1.496122,-0.06891991,0.7136275,0.35159442,0.29620707,0.35959485,0.4541342,0.17583245,-0.13147885,0.29395217,1.0238494,0.46164596,0.4600337,0.363104,0.30611274,0.3825159,0.44277957,0.21618424,-0.12674667,0.26116988,1.0725614,-0.089179315,0.67167896,-0.62387407,-0.0770758,-0.7736198,0.49634477,-0.273061,-0.4546848,-0.56866515,1.3007919,0.27740777,-0.094160646,0.71748894,-0.09530223,0.75779945,-0.6667453,0.1588841,0.077571526,0.6447821,-0.45157304,-0.0036538865,-0.030392338,0.4405085,-0.5466875,0.23793212,-0.23454988,-0.10007415,-0.9457763,0.5743697,-0.98525685,0.8363685,0.7043229,1.254804,-0.060239095,-0.13635606,-0.42132422,-0.14462753,0.42021564,0.50727415,-1.5082561,0.7318151,1.7326863,1.0383518,-0.57885057,0.5595831,0.09239922,0.50048786,0.16747358,0.47146332,-0.8929002,-0.030087158,-0.20910609,0.46221498,-0.61578983,-0.11684993,1.5518004,0.80166185,0.509397,0.68735015,-0.9882219,0.64270204,-0.68958837,0.18865058,0.0783699,0.6439263,0.08431315,0.5108135,0.15878715,0.47945005,-0.9091542,-0.010437023,-0.20008978,0.4526825,-0.6487188,-0.084521145,1.5461332,0.80636185,0.5561152,0.675846,-1.0517422,0.66163844,-0.50947297,-0.4998514,0.32117662,70.23736,72.914925,0.2373581,-0.08507538,0.32243347,0.23631902
2018,2018-01-30,2154,True,71.0,22,47,8,23,19,22,7,28,12,7,1,12,24,2379,False,68.0,21,51,8,23,18,25,9,21,9,4,1,11,20,0.8085757,-0.7632061,2.295956,-1.4592453,-0.3220307,0.03921702,0.008503506,-0.5849758,0.64523864,-0.76525235,0.10365952,0.6928157,1.4309602,-0.50196844,-0.6642734,-1.0168766,0.20163181,-0.78773564,-0.60371083,-0.6634947,0.38530034,0.54054046,0.29359093,0.2953073,-0.68268096,0.5711232,-0.52253824,0.31380698,-1.3059009,-0.6039879,-0.5301021,0.61791086,0.30548736,0.31086773,-0.6359753,0.52694255,-0.45898682,0.41044652,-1.1999344,-0.5023107,-1.3240229,1.0335987,-0.35997576,2.2753046,-0.9422672,-0.2508383,0.36156598,0.24048012,-0.17366502,0.719158,-0.11263526,0.28948942,0.27001715,0.84264904,-0.5352373,-0.46224883,0.08510863,-0.11214842,-0.365424,-0.7966999,-0.8562418,0.041549258,-0.053991303,0.16261607,0.11340166,-0.081745096,0.9283147,-0.07939472,0.13696313,-0.109017536,-0.47858322,-0.1306096,0.6948612,0.17946386,0.12825611,-0.051739447,0.88431853,-0.04326967,0.15151094,-0.07293847,-0.48423308,-0.9872289,-0.8872721,0.9318819,-0.56596506,-0.5950166,0.009427323,2.4945009,-0.39094204,-1.4910432,0.017478915,-0.34223312,-0.3496113,0.23364894,-0.25499564,0.14501622,-0.336699,-0.4105882,-0.22700582,0.7960173,-0.5631692,-0.4687204,-0.23267108,0.23680371,0.32108945,0.57233036,0.37730703,1.3348691,0.0879444,-0.6257535,-0.11398758,-0.66658264,-0.9153354,-0.5173898,0.30464882,0.034050763,-0.3142961,-0.6664691,0.22236575,-0.87616724,0.16151543,-0.9599329,0.27452093,0.23303999,0.5053564,0.2507631,0.07645397,0.25034747,0.13425052,0.21965511,-0.5414375,-0.39405158,-0.5364679,0.8823804,-0.38941154,-0.3137371,0.12443918,0.25444055,-1.0278643,-0.7746779,-0.05158281,-0.6471252,-0.33407018,-0.35536584,-0.22401315,0.76630014,0.067832164,0.26712438,0.13109533,0.23697472,-0.5320438,-0.35175964,-0.52666664,0.8314774,-0.37188888,-0.25896347,0.19091746,0.31519914,-0.97087127,-0.6952905,0.038703986,-0.59363264,-0.24024303,-1.4449553,0.32117662,70.93946,67.68422,-0.060539246,-0.31578064,0.2552414,0.23701659
2017,2017-02-03,2348,True,76.0,30,61,11,20,5,7,8,24,20,4,7,8,16,98,False,67.0,23,54,7,20,14,23,11,24,16,5,6,11,16,0.47388017,0.59688264,0.14411801,0.3012279,0.5861581,-0.064964145,-0.020400727,0.4696184,-0.03710989,0.53747857,0.23803766,0.48814583,0.42752823,0.0762892,0.058001705,-0.46330553,0.5444329,0.8654711,0.3428858,1.0614895,0.0861753,-0.5399972,0.33796656,0.33774135,0.3569942,-0.1598997,0.54570496,-0.021286964,-0.36252567,0.006705873,0.4545384,-0.050572846,0.32665405,0.32823554,0.35241425,-0.1656831,0.5103057,-0.057330042,-0.3348905,0.043196056,0.34448978,0.38245484,0.46799445,0.13576281,0.39577678,0.40610588,0.23794027,0.28168476,0.3486408,0.48020142,0.3633702,0.19110698,0.47532544,0.13694032,0.1379956,0.2673704,-0.1547848,0.38567963,0.10565992,-0.6684686,-0.37755382,-0.19567543,-0.61901647,0.18699533,0.21146724,0.44421718,0.56254375,0.48852828,-0.13364592,-0.054346826,0.30999896,0.35401443,0.48801237,0.18538313,0.20708378,0.45138893,0.5752973,0.4844039,-0.16013347,-0.003527779,0.30513528,0.37857312,0.2819412,0.4318175,0.16736884,0.56590426,0.009427323,0.15271771,-0.09103887,0.4358915,0.017478915,0.58722824,-0.32204914,0.10367685,-0.3299887,0.15320796,0.038765058,0.46146128,-0.54827154,0.29247448,0.08625048,0.5085669,-0.0026599714,0.24200538,-0.035800435,0.58670914,0.2238822,0.32495677,-0.067069374,0.13136008,-0.20844658,0.20328784,-0.2344656,-0.36088473,0.06918201,0.5252575,0.6370076,0.54439527,0.8628778,-0.23455037,1.1765653,0.4291377,0.26693696,-0.081730634,0.18357259,-0.68767,0.0882378,0.2880591,0.060102507,0.30338797,-0.1841187,0.45769107,-0.7698064,0.2799618,-0.05812938,0.5828691,0.119637765,-0.09741488,-0.26076075,-0.2302834,-0.28810954,0.20209166,0.019036911,0.45732006,-0.5680876,0.29066077,0.07995676,0.28147373,0.056612585,0.29594454,-0.1968353,0.46001273,-0.7903838,0.28498915,-0.08603122,0.56257206,0.11622358,-0.13365878,-0.28810197,-0.18340285,-0.2527028,0.21968152,-0.040321264,0.45381296,0.32117662,75.92585,67.246605,-0.074150085,0.24660492,-0.320755,0.23748402
